,price
15035,4.1975
15036,4.47
15037,4.47
15038,4.47
15039,4.47
15040,5.3725000000000005
15041,5.3725000000000005
15042,5.3725000000000005
15043,5.3725000000000005
15044,6.505
15045,6.505
15046,6.505
15047,6.505
15048,7.38625
15049,7.38625
15050,7.38625
15051,7.38625
15052,6.9125
15053,6.9125
15054,6.9125
15055,6.9125
15056,5.96625
15057,5.96625
15058,5.96625
15059,5.96625
15060,5.18375
15061,5.18375
15062,5.18375
15063,5.18375
15064,5.05125
15065,5.05125
15066,5.05125
15067,5.05125
15068,4.26875
15069,4.26875
15070,4.26875
15071,4.26875
15072,4.0575
15073,4.0575
15074,4.0575
15075,4.0575
15076,4.1425
15077,4.1425
15078,4.1425
15079,4.1425
15080,4.01125
15081,4.01125
15082,4.01125
15083,4.01125
15084,4.06125
15085,4.06125
15086,4.06125
15087,4.06125
15088,7.16625
15089,7.16625
15090,7.16625
15091,7.16625
15092,9.21875
15093,9.21875
15094,9.21875
15095,9.21875
15096,8.3725
15097,8.3725
15098,8.3725
15099,8.3725
15100,5.74125
15101,5.74125
15102,5.74125
15103,5.74125
15104,4.65125
15105,4.65125
15106,4.65125
15107,4.65125
15108,4.17375
15109,4.17375
15110,4.17375
15111,4.17375
15112,3.76125
15113,3.76125
15114,3.76125
15115,3.76125
15116,3.4625
15117,3.4625
15118,3.4625
15119,3.4625
15120,3.38375
15121,3.38375
15122,3.38375
15123,3.38375
15124,3.40125
15125,3.40125
15126,3.40125
15127,3.40125
15128,3.5825
15129,3.5825
15130,3.5825
15131,3.5825
15132,3.9087499999999995
15133,3.9087499999999995
15134,3.9087499999999995
15135,3.9087499999999995
15136,4.99
15137,4.99
15138,4.99
15139,4.99
15140,5.255
15141,5.255
15142,5.255
15143,5.255
15144,5.008749999999999
15145,5.008749999999999
15146,5.008749999999999
15147,5.008749999999999
15148,4.125
15149,4.125
15150,4.125
15151,4.125
15152,3.755
15153,3.755
15154,3.755
15155,3.755
15156,3.28125
15157,3.28125
15158,3.28125
15159,3.28125
15160,-0.00625
15161,-0.00625
15162,-0.00625
15163,-0.00625
15164,-2.49375
15165,-2.49375
15166,-2.49375
15167,-2.49375
15168,-4.995
15169,-4.995
15170,-4.995
15171,-4.995
15172,-5.0
15173,-5.0
15174,-5.0
15175,-5.0
15176,-5.616250000000001
15177,-5.616250000000001
15178,-5.616250000000001
15179,-5.616250000000001
15180,-6.8475
15181,-6.8475
15182,-6.8475
15183,-6.8475
15184,-7.49375
15185,-7.49375
15186,-7.49375
15187,-7.49375
15188,-7.5
15189,-7.5
15190,-7.5
15191,-7.5
15192,-7.508749999999999
15193,-7.508749999999999
15194,-7.508749999999999
15195,-7.508749999999999
15196,-8.1325
15197,-8.1325
15198,-8.1325
15199,-8.1325
15200,-8.5325
15201,-8.5325
15202,-8.5325
15203,-8.5325
15204,-9.13
15205,-9.13
15206,-9.13
15207,-9.13
15208,-9.4875
15209,-9.4875
15210,-9.4875
15211,-9.4875
15212,-10.62875
15213,-10.62875
15214,-10.62875
15215,-10.62875
15216,-11.251250000000002
15217,-11.251250000000002
15218,-11.251250000000002
15219,-11.251250000000002
15220,-10.630000000000003
15221,-10.630000000000003
15222,-10.630000000000003
15223,-10.630000000000003
15224,-9.305
15225,-9.305
15226,-9.305
15227,-9.305
15228,-8.13
15229,-8.13
15230,-8.13
15231,-8.13
15232,-7.4925
15233,-7.4925
15234,-7.4925
15235,-7.4925
15236,1.3175
15237,1.3175
15238,1.3175
15239,1.3175
15240,2.9425
15241,2.9425
15242,2.9425
15243,2.9425
15244,3.18375
15245,3.18375
15246,3.18375
15247,3.18375
15248,3.41375
15249,3.41375
15250,3.41375
15251,3.41375
15252,2.605
15253,2.605
15254,2.605
15255,2.605
15256,3.2025000000000006
15257,3.2025000000000006
15258,3.2025000000000006
15259,3.2025000000000006
15260,1.7799999999999998
15261,1.7799999999999998
15262,1.7799999999999998
15263,1.7799999999999998
15264,1.5
15265,1.5
15266,1.5
15267,1.5
15268,1.145
15269,1.145
15270,1.145
15271,1.145
15272,1.3725
15273,1.3725
15274,1.3725
15275,1.3725
15276,1.34
15277,1.34
15278,1.34
15279,1.34
15280,1.85125
15281,1.85125
15282,1.85125
15283,1.85125
15284,1.6725
15285,1.6725
15286,1.6725
15287,1.6725
15288,1.94125
15289,1.94125
15290,1.94125
15291,1.94125
15292,1.3087500000000003
15293,1.3087500000000003
15294,1.3087500000000003
15295,1.3087500000000003
15296,0.66
15297,0.66
15298,0.66
15299,0.66
15300,1.5325
15301,1.5325
15302,1.5325
15303,1.5325
15304,1.87
15305,1.87
15306,1.87
15307,1.87
15308,1.6975000000000002
15309,1.6975000000000002
15310,1.6975000000000002
15311,1.6975000000000002
15312,1.86625
15313,1.86625
15314,1.86625
15315,1.86625
15316,2.2425
15317,2.2425
15318,2.2425
15319,2.2425
15320,3.085
15321,3.085
15322,3.085
15323,3.085
15324,3.9875
15325,3.9875
15326,3.9875
15327,3.9875
15328,5.547500000000001
15329,5.547500000000001
15330,5.547500000000001
15331,5.547500000000001
15332,6.096250000000001
15333,6.096250000000001
15334,6.096250000000001
15335,6.096250000000001
15336,6.31625
15337,6.31625
15338,6.31625
15339,6.31625
15340,5.89375
15341,5.89375
15342,5.89375
15343,5.89375
15344,5.140000000000001
15345,5.140000000000001
15346,5.140000000000001
15347,5.140000000000001
15348,4.45
15349,4.45
15350,4.45
15351,4.45
15352,4.165
15353,4.165
15354,4.165
15355,4.165
15356,3.605
15357,3.605
15358,3.605
15359,3.605
15360,3.4725
15361,3.4725
15362,3.4725
15363,3.4725
15364,3.375
15365,3.375
15366,3.375
15367,3.375
15368,3.37625
15369,3.37625
15370,3.37625
15371,3.37625
15372,3.22875
15373,3.22875
15374,3.22875
15375,3.22875
15376,3.3550000000000004
15377,3.3550000000000004
15378,3.3550000000000004
15379,3.3550000000000004
15380,3.75375
15381,3.75375
15382,3.75375
15383,3.75375
15384,4.1925
15385,4.1925
15386,4.1925
15387,4.1925
15388,3.865
15389,3.865
15390,3.865
15391,3.865
15392,3.7575
15393,3.7575
15394,3.7575
15395,3.7575
15396,3.69375
15397,3.69375
15398,3.69375
15399,3.69375
15400,3.58625
15401,3.58625
15402,3.58625
15403,3.58625
15404,3.3912500000000003
15405,3.3912500000000003
15406,3.3912500000000003
15407,3.3912500000000003
15408,3.4125
15409,3.4125
15410,3.4125
15411,3.4125
15412,3.4312500000000004
15413,3.4312500000000004
15414,3.4312500000000004
15415,3.4312500000000004
15416,3.51
15417,3.51
15418,3.51
15419,3.51
15420,3.89875
15421,3.89875
15422,3.89875
15423,3.89875
15424,4.56
15425,4.56
15426,4.56
15427,4.56
15428,5.0
15429,5.0
15430,5.0
15431,5.0
15432,5.10375
15433,5.10375
15434,5.10375
15435,5.10375
15436,4.9875
15437,4.9875
15438,4.9875
15439,4.9875
15440,5.0
15441,5.0
15442,5.0
15443,5.0
15444,4.3825
15445,4.3825
15446,4.3825
15447,4.3825
15448,3.76125
15449,3.76125
15450,3.76125
15451,3.76125
15452,3.65125
15453,3.65125
15454,3.65125
15455,3.65125
15456,3.535
15457,3.535
15458,3.535
15459,3.535
15460,3.38125
15461,3.38125
15462,3.38125
15463,3.38125
15464,3.24
15465,3.24
15466,3.24
15467,3.24
15468,3.64125
15469,3.64125
15470,3.64125
15471,3.64125
15472,5.41125
15473,5.41125
15474,5.41125
15475,5.41125
15476,5.9225
15477,5.9225
15478,5.9225
15479,5.9225
15480,6.60625
15481,6.60625
15482,6.60625
15483,6.60625
15484,6.25375
15485,6.25375
15486,6.25375
15487,6.25375
15488,6.59125
15489,6.59125
15490,6.59125
15491,6.59125
15492,6.7525
15493,6.7525
15494,6.7525
15495,6.7525
15496,5.9225
15497,5.9225
15498,5.9225
15499,5.9225
15500,5.715
15501,5.715
15502,5.715
15503,5.715
15504,5.63625
15505,5.63625
15506,5.63625
15507,5.63625
15508,5.81
15509,5.81
15510,5.81
15511,5.81
15512,6.225
15513,6.225
15514,6.225
15515,6.225
15516,6.99875
15517,6.99875
15518,6.99875
15519,6.99875
15520,7.422500000000001
15521,7.422500000000001
15522,7.422500000000001
15523,7.422500000000001
15524,7.491250000000001
15525,7.491250000000001
15526,7.491250000000001
15527,7.491250000000001
15528,6.75
15529,6.75
15530,6.75
15531,6.75
15532,6.40625
15533,6.40625
15534,6.40625
15535,6.40625
15536,5.7625
15537,5.7625
15538,5.7625
15539,5.7625
15540,5.11625
15541,5.11625
15542,5.11625
15543,5.11625
15544,4.71125
15545,4.71125
15546,4.71125
15547,4.71125
15548,4.45625
15549,4.45625
15550,4.45625
15551,4.45625
15552,4.17875
15553,4.17875
15554,4.17875
15555,4.17875
15556,4.18
15557,4.18
15558,4.18
15559,4.18
15560,4.10875
15561,4.10875
15562,4.10875
15563,4.10875
15564,4.38
15565,4.38
15566,4.38
15567,4.38
15568,5.9775
15569,5.9775
15570,5.9775
15571,5.9775
15572,7.06375
15573,7.06375
15574,7.06375
15575,7.06375
15576,7.82625
15577,7.82625
15578,7.82625
15579,7.82625
15580,7.186250000000001
15581,7.186250000000001
15582,7.186250000000001
15583,7.186250000000001
15584,6.48875
15585,6.48875
15586,6.48875
15587,6.48875
15588,6.317500000000001
15589,6.317500000000001
15590,6.317500000000001
15591,6.317500000000001
15592,5.7475
15593,5.7475
15594,5.7475
15595,5.7475
15596,5.36375
15597,5.36375
15598,5.36375
15599,5.36375
15600,4.88125
15601,4.88125
15602,4.88125
15603,4.88125
15604,4.26125
15605,4.26125
15606,4.26125
15607,4.26125
15608,4.4175
15609,4.4175
15610,4.4175
15611,4.4175
15612,5.2675
15613,5.2675
15614,5.2675
15615,5.2675
15616,6.0625
15617,6.0625
15618,6.0625
15619,6.0625
15620,6.43
15621,6.43
15622,6.43
15623,6.43
15624,6.32
15625,6.32
15626,6.32
15627,6.32
15628,5.9625
15629,5.9625
15630,5.9625
15631,5.9625
15632,5.58
15633,5.58
15634,5.58
15635,5.58
15636,4.8375
15637,4.8375
15638,4.8375
15639,4.8375
15640,3.7225
15641,3.7225
15642,3.7225
15643,3.7225
15644,3.5425
15645,3.5425
15646,3.5425
15647,3.5425
15648,3.4225
15649,3.4225
15650,3.4225
15651,3.4225
15652,3.5425
15653,3.5425
15654,3.5425
15655,3.5425
15656,3.54
15657,3.54
15658,3.54
15659,3.54
15660,3.73625
15661,3.73625
15662,3.73625
15663,3.73625
15664,4.68125
15665,4.68125
15666,4.68125
15667,4.68125
15668,6.001250000000001
15669,6.001250000000001
15670,6.001250000000001
15671,6.001250000000001
15672,5.561249999999999
15673,5.561249999999999
15674,5.561249999999999
15675,5.561249999999999
15676,4.5525
15677,4.5525
15678,4.5525
15679,4.5525
15680,4.1125
15681,4.1125
15682,4.1125
15683,4.1125
15684,3.7725
15685,3.7725
15686,3.7725
15687,3.7725
15688,3.5525
15689,3.5525
15690,3.5525
15691,3.5525
15692,3.5825
15693,3.5825
15694,3.5825
15695,3.5825
15696,3.60625
15697,3.60625
15698,3.60625
15699,3.60625
15700,3.75375
15701,3.75375
15702,3.75375
15703,3.75375
15704,3.88875
15705,3.88875
15706,3.88875
15707,3.88875
15708,4.21
15709,4.21
15710,4.21
15711,4.21
15712,6.26125
15713,6.26125
15714,6.26125
15715,6.26125
15716,8.03
15717,8.03
15718,8.03
15719,8.03
15720,9.5625
15721,9.5625
15722,9.5625
15723,9.5625
15724,7.82625
15725,7.82625
15726,7.82625
15727,7.82625
15728,5.945
15729,5.945
15730,5.945
15731,5.945
15732,5.12875
15733,5.12875
15734,5.12875
15735,5.12875
15736,4.18
15737,4.18
15738,4.18
15739,4.18
15740,3.7225
15741,3.7225
15742,3.7225
15743,3.7225
15744,3.53
15745,3.53
15746,3.53
15747,3.53
15748,3.54625
15749,3.54625
15750,3.54625
15751,3.54625
15752,3.61125
15753,3.61125
15754,3.61125
15755,3.61125
15756,3.735
15757,3.735
15758,3.735
15759,3.735
15760,5.03125
15761,5.03125
15762,5.03125
15763,5.03125
15764,6.6175
15765,6.6175
15766,6.6175
15767,6.6175
15768,7.45125
15769,7.45125
15770,7.45125
15771,7.45125
15772,6.13
15773,6.13
15774,6.13
15775,6.13
15776,5.36375
15777,5.36375
15778,5.36375
15779,5.36375
15780,5.12625
15781,5.12625
15782,5.12625
15783,5.12625
15784,4.3625
15785,4.3625
15786,4.3625
15787,4.3625
15788,4.1275
15789,4.1275
15790,4.1275
15791,4.1275
15792,4.16
15793,4.16
15794,4.16
15795,4.16
15796,4.2575
15797,4.2575
15798,4.2575
15799,4.2575
15800,4.5425
15801,4.5425
15802,4.5425
15803,4.5425
15804,6.1275
15805,6.1275
15806,6.1275
15807,6.1275
15808,7.285
15809,7.285
15810,7.285
15811,7.285
15812,8.08625
15813,8.08625
15814,8.08625
15815,8.08625
15816,7.3675
15817,7.3675
15818,7.3675
15819,7.3675
15820,6.30625
15821,6.30625
15822,6.30625
15823,6.30625
15824,5.4425
15825,5.4425
15826,5.4425
15827,5.4425
15828,4.7425
15829,4.7425
15830,4.7425
15831,4.7425
15832,4.16125
15833,4.16125
15834,4.16125
15835,4.16125
15836,3.93375
15837,3.93375
15838,3.93375
15839,3.93375
15840,3.74
15841,3.74
15842,3.74
15843,3.74
15844,3.4925
15845,3.4925
15846,3.4925
15847,3.4925
15848,3.325
15849,3.325
15850,3.325
15851,3.325
15852,3.2074999999999996
15853,3.2074999999999996
15854,3.2074999999999996
15855,3.2074999999999996
15856,3.335
15857,3.335
15858,3.335
15859,3.335
15860,3.7487499999999994
15861,3.7487499999999994
15862,3.7487499999999994
15863,3.7487499999999994
15864,4.125
15865,4.125
15866,4.125
15867,4.125
15868,4.03375
15869,4.03375
15870,4.03375
15871,4.03375
15872,3.76625
15873,3.76625
15874,3.76625
15875,3.76625
15876,3.43375
15877,3.43375
15878,3.43375
15879,3.43375
15880,3.1725
15881,3.1725
15882,3.1725
15883,3.1725
15884,3.11625
15885,3.11625
15886,3.11625
15887,3.11625
15888,2.9425
15889,2.9425
15890,2.9425
15891,2.9425
15892,2.955
15893,2.955
15894,2.955
15895,2.955
15896,3.115
15897,3.115
15898,3.115
15899,3.115
15900,3.62125
15901,3.62125
15902,3.62125
15903,3.62125
15904,4.46625
15905,4.46625
15906,4.46625
15907,4.46625
15908,5.025
15909,5.025
15910,5.025
15911,5.025
15912,4.955
15913,4.955
15914,4.955
15915,4.955
15916,4.88125
15917,4.88125
15918,4.88125
15919,4.88125
15920,4.88625
15921,4.88625
15922,4.88625
15923,4.88625
15924,4.28875
15925,4.28875
15926,4.28875
15927,4.28875
15928,3.77125
15929,3.77125
15930,3.77125
15931,3.77125
15932,3.4399999999999995
15933,3.4399999999999995
15934,3.4399999999999995
15935,3.4399999999999995
15936,3.25625
15937,3.25625
15938,3.25625
15939,3.25625
15940,3.17375
15941,3.17375
15942,3.17375
15943,3.17375
15944,3.13375
15945,3.13375
15946,3.13375
15947,3.13375
15948,2.985
15949,2.985
15950,2.985
15951,2.985
15952,2.98625
15953,2.98625
15954,2.98625
15955,2.98625
15956,3.36625
15957,3.36625
15958,3.36625
15959,3.36625
15960,3.54375
15961,3.54375
15962,3.54375
15963,3.54375
15964,3.505
15965,3.505
15966,3.505
15967,3.505
15968,3.43
15969,3.43
15970,3.43
15971,3.43
15972,3.4975
15973,3.4975
15974,3.4975
15975,3.4975
15976,3.39625
15977,3.39625
15978,3.39625
15979,3.39625
15980,2.99
15981,2.99
15982,2.99
15983,2.99
15984,2.8875
15985,2.8875
15986,2.8875
15987,2.8875
15988,3.08125
15989,3.08125
15990,3.08125
15991,3.08125
15992,3.2225
15993,3.2225
15994,3.2225
15995,3.2225
15996,3.83875
15997,3.83875
15998,3.83875
15999,3.83875
16000,4.775
16001,4.775
16002,4.775
16003,4.775
16004,5.605
16005,5.605
16006,5.605
16007,5.605
16008,5.99375
16009,5.99375
16010,5.99375
16011,5.99375
16012,6.45
16013,6.45
16014,6.45
16015,6.45
16016,6.00625
16017,6.00625
16018,6.00625
16019,6.00625
16020,5.11375
16021,5.11375
16022,5.11375
16023,5.11375
16024,4.1325
16025,4.1325
16026,4.1325
16027,4.1325
16028,3.785
16029,3.785
16030,3.785
16031,3.785
16032,3.745
16033,3.745
16034,3.745
16035,3.745
16036,3.685
16037,3.685
16038,3.685
16039,3.685
16040,3.68625
16041,3.68625
16042,3.68625
16043,3.68625
16044,3.8687499999999995
16045,3.8687499999999995
16046,3.8687499999999995
16047,3.8687499999999995
16048,5.72375
16049,5.72375
16050,5.72375
16051,5.72375
16052,6.35
16053,6.35
16054,6.35
16055,6.35
16056,6.1275
16057,6.1275
16058,6.1275
16059,6.1275
16060,4.89875
16061,4.89875
16062,4.89875
16063,4.89875
16064,4.33
16065,4.33
16066,4.33
16067,4.33
16068,4.2125
16069,4.2125
16070,4.2125
16071,4.2125
16072,4.24875
16073,4.24875
16074,4.24875
16075,4.24875
16076,4.395
16077,4.395
16078,4.395
16079,4.395
16080,4.345
16081,4.345
16082,4.345
16083,4.345
16084,4.4375
16085,4.4375
16086,4.4375
16087,4.4375
16088,4.94
16089,4.94
16090,4.94
16091,4.94
16092,5.62125
16093,5.62125
16094,5.62125
16095,5.62125
16096,7.1325
16097,7.1325
16098,7.1325
16099,7.1325
16100,8.7625
16101,8.7625
16102,8.7625
16103,8.7625
16104,8.69
16105,8.69
16106,8.69
16107,8.69
16108,7.279999999999999
16109,7.279999999999999
16110,7.279999999999999
16111,7.279999999999999
16112,5.69125
16113,5.69125
16114,5.69125
16115,5.69125
16116,4.8875
16117,4.8875
16118,4.8875
16119,4.8875
16120,4.12125
16121,4.12125
16122,4.12125
16123,4.12125
16124,4.10625
16125,4.10625
16126,4.10625
16127,4.10625
16128,3.825
16129,3.825
16130,3.825
16131,3.825
16132,3.7562499999999996
16133,3.7562499999999996
16134,3.7562499999999996
16135,3.7562499999999996
16136,3.87
16137,3.87
16138,3.87
16139,3.87
16140,3.88625
16141,3.88625
16142,3.88625
16143,3.88625
16144,5.157499999999999
16145,5.157499999999999
16146,5.157499999999999
16147,5.157499999999999
16148,6.4675
16149,6.4675
16150,6.4675
16151,6.4675
16152,6.21875
16153,6.21875
16154,6.21875
16155,6.21875
16156,5.467500000000001
16157,5.467500000000001
16158,5.467500000000001
16159,5.467500000000001
16160,4.99
16161,4.99
16162,4.99
16163,4.99
16164,4.8625
16165,4.8625
16166,4.8625
16167,4.8625
16168,4.64
16169,4.64
16170,4.64
16171,4.64
16172,4.5125
16173,4.5125
16174,4.5125
16175,4.5125
16176,4.5075
16177,4.5075
16178,4.5075
16179,4.5075
16180,4.79625
16181,4.79625
16182,4.79625
16183,4.79625
16184,5.365
16185,5.365
16186,5.365
16187,5.365
16188,5.9675
16189,5.9675
16190,5.9675
16191,5.9675
16192,6.494999999999999
16193,6.494999999999999
16194,6.494999999999999
16195,6.494999999999999
16196,8.27
16197,8.27
16198,8.27
16199,8.27
16200,8.39
16201,8.39
16202,8.39
16203,8.39
16204,6.65
16205,6.65
16206,6.65
16207,6.65
16208,5.8825
16209,5.8825
16210,5.8825
16211,5.8825
16212,4.635
16213,4.635
16214,4.635
16215,4.635
16216,4.265
16217,4.265
16218,4.265
16219,4.265
16220,4.1575
16221,4.1575
16222,4.1575
16223,4.1575
16224,4.1275
16225,4.1275
16226,4.1275
16227,4.1275
16228,4.15375
16229,4.15375
16230,4.15375
16231,4.15375
16232,4.2025
16233,4.2025
16234,4.2025
16235,4.2025
16236,4.16
16237,4.16
16238,4.16
16239,4.16
16240,5.383750000000001
16241,5.383750000000001
16242,5.383750000000001
16243,5.383750000000001
16244,6.803749999999999
16245,6.803749999999999
16246,6.803749999999999
16247,6.803749999999999
16248,7.33
16249,7.33
16250,7.33
16251,7.33
16252,6.16
16253,6.16
16254,6.16
16255,6.16
16256,5.3725000000000005
16257,5.3725000000000005
16258,5.3725000000000005
16259,5.3725000000000005
16260,5.10125
16261,5.10125
16262,5.10125
16263,5.10125
16264,4.62625
16265,4.62625
16266,4.62625
16267,4.62625
16268,4.61625
16269,4.61625
16270,4.61625
16271,4.61625
16272,4.53625
16273,4.53625
16274,4.53625
16275,4.53625
16276,4.51125
16277,4.51125
16278,4.51125
16279,4.51125
16280,4.36375
16281,4.36375
16282,4.36375
16283,4.36375
16284,5.36375
16285,5.36375
16286,5.36375
16287,5.36375
16288,6.2425
16289,6.2425
16290,6.2425
16291,6.2425
16292,6.64625
16293,6.64625
16294,6.64625
16295,6.64625
16296,6.38375
16297,6.38375
16298,6.38375
16299,6.38375
16300,5.705
16301,5.705
16302,5.705
16303,5.705
16304,5.01
16305,5.01
16306,5.01
16307,5.01
16308,4.37375
16309,4.37375
16310,4.37375
16311,4.37375
16312,3.85
16313,3.85
16314,3.85
16315,3.85
16316,3.77875
16317,3.77875
16318,3.77875
16319,3.77875
16320,3.73375
16321,3.73375
16322,3.73375
16323,3.73375
16324,3.58875
16325,3.58875
16326,3.58875
16327,3.58875
16328,3.5675
16329,3.5675
16330,3.5675
16331,3.5675
16332,3.63875
16333,3.63875
16334,3.63875
16335,3.63875
16336,3.86625
16337,3.86625
16338,3.86625
16339,3.86625
16340,4.51125
16341,4.51125
16342,4.51125
16343,4.51125
16344,4.96
16345,4.96
16346,4.96
16347,4.96
16348,4.61375
16349,4.61375
16350,4.61375
16351,4.61375
16352,4.46125
16353,4.46125
16354,4.46125
16355,4.46125
16356,4.6225
16357,4.6225
16358,4.6225
16359,4.6225
16360,4.51
16361,4.51
16362,4.51
16363,4.51
16364,4.26125
16365,4.26125
16366,4.26125
16367,4.26125
16368,4.14625
16369,4.14625
16370,4.14625
16371,4.14625
16372,4.24125
16373,4.24125
16374,4.24125
16375,4.24125
16376,4.1925
16377,4.1925
16378,4.1925
16379,4.1925
16380,4.58875
16381,4.58875
16382,4.58875
16383,4.58875
16384,4.9525
16385,4.9525
16386,4.9525
16387,4.9525
16388,5.6025
16389,5.6025
16390,5.6025
16391,5.6025
16392,6.494999999999999
16393,6.494999999999999
16394,6.494999999999999
16395,6.494999999999999
16396,6.25
16397,6.25
16398,6.25
16399,6.25
16400,5.82875
16401,5.82875
16402,5.82875
16403,5.82875
16404,4.91
16405,4.91
16406,4.91
16407,4.91
16408,4.2875
16409,4.2875
16410,4.2875
16411,4.2875
16412,4.02125
16413,4.02125
16414,4.02125
16415,4.02125
16416,3.99
16417,3.99
16418,3.99
16419,3.99
16420,4.125
16421,4.125
16422,4.125
16423,4.125
16424,4.1775
16425,4.1775
16426,4.1775
16427,4.1775
16428,4.2525
16429,4.2525
16430,4.2525
16431,4.2525
16432,5.09
16433,5.09
16434,5.09
16435,5.09
16436,5.8025
16437,5.8025
16438,5.8025
16439,5.8025
16440,5.88625
16441,5.88625
16442,5.88625
16443,5.88625
16444,5.55125
16445,5.55125
16446,5.55125
16447,5.55125
16448,5.49125
16449,5.49125
16450,5.49125
16451,5.49125
16452,5.13
16453,5.13
16454,5.13
16455,5.13
16456,4.52625
16457,4.52625
16458,4.52625
16459,4.52625
16460,4.19125
16461,4.19125
16462,4.19125
16463,4.19125
16464,4.05125
16465,4.05125
16466,4.05125
16467,4.05125
16468,4.0325
16469,4.0325
16470,4.0325
16471,4.0325
16472,4.0275
16473,4.0275
16474,4.0275
16475,4.0275
16476,4.3725
16477,4.3725
16478,4.3725
16479,4.3725
16480,5.09875
16481,5.09875
16482,5.09875
16483,5.09875
16484,5.5675
16485,5.5675
16486,5.5675
16487,5.5675
16488,5.98
16489,5.98
16490,5.98
16491,5.98
16492,6.23875
16493,6.23875
16494,6.23875
16495,6.23875
16496,5.55125
16497,5.55125
16498,5.55125
16499,5.55125
16500,4.61875
16501,4.61875
16502,4.61875
16503,4.61875
16504,4.4475
16505,4.4475
16506,4.4475
16507,4.4475
16508,3.9887499999999996
16509,3.9887499999999996
16510,3.9887499999999996
16511,3.9887499999999996
16512,3.7487499999999994
16513,3.7487499999999994
16514,3.7487499999999994
16515,3.7487499999999994
16516,3.74
16517,3.74
16518,3.74
16519,3.74
16520,3.6625
16521,3.6625
16522,3.6625
16523,3.6625
16524,3.6324999999999994
16525,3.6324999999999994
16526,3.6324999999999994
16527,3.6324999999999994
16528,3.73875
16529,3.73875
16530,3.73875
16531,3.73875
16532,4.07125
16533,4.07125
16534,4.07125
16535,4.07125
16536,4.35625
16537,4.35625
16538,4.35625
16539,4.35625
16540,3.9975
16541,3.9975
16542,3.9975
16543,3.9975
16544,3.8825
16545,3.8825
16546,3.8825
16547,3.8825
16548,3.7475000000000005
16549,3.7475000000000005
16550,3.7475000000000005
16551,3.7475000000000005
16552,3.74625
16553,3.74625
16554,3.74625
16555,3.74625
16556,3.56875
16557,3.56875
16558,3.56875
16559,3.56875
16560,3.5562499999999995
16561,3.5562499999999995
16562,3.5562499999999995
16563,3.5562499999999995
16564,3.58625
16565,3.58625
16566,3.58625
16567,3.58625
16568,3.745
16569,3.745
16570,3.745
16571,3.745
16572,4.14375
16573,4.14375
16574,4.14375
16575,4.14375
16576,4.34125
16577,4.34125
16578,4.34125
16579,4.34125
16580,4.73875
16581,4.73875
16582,4.73875
16583,4.73875
16584,4.4225
16585,4.4225
16586,4.4225
16587,4.4225
16588,4.07875
16589,4.07875
16590,4.07875
16591,4.07875
16592,4.25375
16593,4.25375
16594,4.25375
16595,4.25375
16596,3.6975
16597,3.6975
16598,3.6975
16599,3.6975
16600,3.5125
16601,3.5125
16602,3.5125
16603,3.5125
16604,3.345
16605,3.345
16606,3.345
16607,3.345
16608,3.2525
16609,3.2525
16610,3.2525
16611,3.2525
16612,3.16625
16613,3.16625
16614,3.16625
16615,3.16625
16616,2.7262500000000003
16617,2.7262500000000003
16618,2.7262500000000003
16619,2.7262500000000003
16620,2.7262500000000003
16621,2.7262500000000003
16622,2.7262500000000003
16623,2.7262500000000003
16624,2.64875
16625,2.64875
16626,2.64875
16627,2.64875
16628,2.73625
16629,2.73625
16630,2.73625
16631,2.73625
16632,3.15
16633,3.15
16634,3.15
16635,3.15
16636,3.1187500000000004
16637,3.1187500000000004
16638,3.1187500000000004
16639,3.1187500000000004
16640,2.37875
16641,2.37875
16642,2.37875
16643,2.37875
16644,2.12
16645,2.12
16646,2.12
16647,2.12
16648,1.2425
16649,1.2425
16650,1.2425
16651,1.2425
16652,0.3225
16653,0.3225
16654,0.3225
16655,0.3225
16656,-0.53375
16657,-0.53375
16658,-0.53375
16659,-0.53375
16660,-0.6675
16661,-0.6675
16662,-0.6675
16663,-0.6675
16664,0.005
16665,0.005
16666,0.005
16667,0.005
16668,3.1375
16669,3.1375
16670,3.1375
16671,3.1375
16672,3.59375
16673,3.59375
16674,3.59375
16675,3.59375
16676,4.45125
16677,4.45125
16678,4.45125
16679,4.45125
16680,4.54375
16681,4.54375
16682,4.54375
16683,4.54375
16684,3.98625
16685,3.98625
16686,3.98625
16687,3.98625
16688,4.27375
16689,4.27375
16690,4.27375
16691,4.27375
16692,3.5237499999999997
16693,3.5237499999999997
16694,3.5237499999999997
16695,3.5237499999999997
16696,3.37125
16697,3.37125
16698,3.37125
16699,3.37125
16700,3.21
16701,3.21
16702,3.21
16703,3.21
16704,3.0
16705,3.0
16706,3.0
16707,3.0
16708,3.075
16709,3.075
16710,3.075
16711,3.075
16712,2.7775
16713,2.7775
16714,2.7775
16715,2.7775
16716,3.24625
16717,3.24625
16718,3.24625
16719,3.24625
16720,4.405
16721,4.405
16722,4.405
16723,4.405
16724,5.99375
16725,5.99375
16726,5.99375
16727,5.99375
16728,5.3475
16729,5.3475
16730,5.3475
16731,5.3475
16732,4.53
16733,4.53
16734,4.53
16735,4.53
16736,4.08375
16737,4.08375
16738,4.08375
16739,4.08375
16740,4.0925
16741,4.0925
16742,4.0925
16743,4.0925
16744,3.85875
16745,3.85875
16746,3.85875
16747,3.85875
16748,3.7375
